F:\AMNIS_data\200116\data\HT_1_C125_REP-3_6.daf
All

Object Number	Area_M01	Gradient RMS_M01_Ch01	Aspect Ratio_M01	Intensity_MC_Ch02	Intensity_MC_Ch04	Intensity_MC_Ch12
0	19.2222222222222	72.4887922178009	0.517583773480685	18764.2580645162	25650.9516129033	13972.2096774194
1	21.5555555555556	69.6637644106992	0.545772939023761	28935.3035714284	7423.23214285711	7818.15178571433
2	18.2222222222222	70.7753729797927	0.664032101008918	11120.375	1675.20454545455	4228.47727272728
3	17.1111111111111	74.285540982141	0.54441489209378	5842.08035714287	1431.25892857142	5990.61607142855
4	13.1111111111111	74.6745937439166	0.611234946292992	5975.33333333331	3110.66666666665	2760.16666666666
5	22.3333333333333	73.9298932021817	0.431720385921781	9304.80603448275	3521.73275862068	10343.4353448277
6	17.8888888888889	71.9558206145689	0.644135561298534	15252.9870689656	5660.36637931033	4350.44827586207
7	25.7777777777778	71.4420573536501	0.518804347369276	18845.8632478633	6727.60000000003	7186.78947368419
8	16.3333333333333	74.8841719981289	0.517944568408491	11363.1749999999	2008.53749999999	6985.54999999998
9	13.6666666666667	73.7179394526385	0.687899558199659	16445.6	2106.80000000001	3014.00000000001
10	18	75.0730831625474	0.477077817998608	12742.5874999999	2686.60000000001	6926.11249999994
11	20.6666666666667	74.7944759433761	0.537169378843887	1531.81249999999	802.499999999994	9181.18750000001
12	19	69.4236763828728	0.7972061510571	6826.44642857138	2104.33333333333	5356.82738095236
13	19.3333333333333	73.1615269074906	0.741974925389846	5843.5096153846	1185.86538461539	3570.6923076923
14	28.2222222222222	73.1658531782246	0.65070193571482	18980.6818181817	3417.77272727269	14298.9772727272
15	16.3333333333333	72.7383233767935	0.57153318478874	7356.11250000002	2548.23750000001	4135.775
16	27.8888888888889	68.136547154142	0.579876605765549	13890.517857143	6710.16517857148	7380.01785714284
17	16.7777777777778	69.7355563306736	0.718842826206288	5649.97916666669	1888.08333333334	4055.41666666668
18	15.8888888888889	73.3060519337107	0.58854230127547	10974.8000000001	3392.84000000002	4878.64
19	27.2222222222222	70.0998181577794	0.593850044463187	8930.61538461544	1458.11538461538	7511.59615384612
20	23.1111111111111	68.4849673927475	0.690397445464229	9895.21000000006	3545.35000000003	5770.01999999997
21	19.3333333333333	70.8555828946053	0.548195201406944	10523.2962962963	2891.03703703706	1181.74074074074
22	32.7777777777778	70.3305312525015	0.491128132506108	17169.1666666668	2575.5277777778	5255.41666666664
23	13.6666666666667	74.2853322555856	0.565164351594117	17915.79	4254.67500000001	4727.11
24	31.4444444444444	71.3372072472273	0.487449220280543	36778.7083333338	5208.70833333336	4057.70833333335
25	12.3333333333333	72.4558299378162	0.603297368771821	8692.8671875	2703.44715447155	5763.3125
26	29	72.3046307827336	0.501239996614108	38651.0555555553	6618.08796296294	8559.05555555561
27	14.2222222222222	74.3740319434304	0.461683904582763	11165.6290322582	3295.4193548387	7555.04838709681
28	19.5555555555556	68.9782032961459	0.619267486956277	18902.9615384617	5444.46153846153	5551.29807692306
29	23.2222222222222	71.4633546260525	0.60510615871461	8253.14285714283	2152.59523809524	5205.42857142857
30	14.8888888888889	73.6421651741827	0.538611258922274	9276.56451612907	1906.60483870967	6799.91129032258
31	19.3333333333333	72.5195564013045	0.478441706238315	7881.4861111111	2446.04166666665	2106.25
32	17.8888888888889	75.223276673091	0.519183491252917	8309.39655172413	2461.9827586207	6430.18965517239
33	13.8888888888889	71.3984193845158	0.623339801035941	8395.50480769229	4576.32692307689	1393.61538461539
34	19.3333333333333	72.4980269432191	0.594071662784896	365.74107142857	2566.50892857144	4257.24107142856
35	25.6666666666667	70.4557476392968	0.515542903551463	13874.1428571427	6222	6296.28571428573
36	14.2222222222222	73.6278017957234	0.744027985809692	8704.03676470591	2269.05147058823	6372.44117647063
37	15.2222222222222	70.0530936314692	0.470713324087979	7481.88425925928	2349.31481481481	4184.46296296296
38	33.1111111111111	70.0709765029403	0.441380142099447	13808.5416666668	3249.90476190478	9333.3273809524
39	23.5555555555556	71.466485748598	0.396437648485403	71643.3669354837	37444.8548387097	14613.5645161291
40	18.2222222222222	72.3895683786877	0.483315956439054	9257.6875	2795.02500000002	5902.94999999998
41	12.5555555555556	71.1449951991629	0.726563139602552	5489.86363636363	2605.01136363635	574.204545454547
42	18.6666666666667	74.6483679562392	0.494932671567943	5526.875	1525.09134615385	5560.2403846154
43	16.3333333333333	72.9578911135796	0.552180755524279	12934.4242424244	5062.95454545458	8255.81818181819
44	17.5555555555556	71.3368940740304	0.449908951004812	26160.0344827584	6444.8965517241	5787.82758620688
45	28.8888888888889	70.7319122203617	0.514866826013119	13451.6527777777	2772.84722222221	7456.95833333329
46	19.6666666666667	69.3401027153779	0.727030843218225	25678.375	3022.7142857143	2692.51339285714
47	18.3333333333333	71.4661788646555	0.490300168799527	26598.5480769233	4803.625	9001.30769230768
48	15	72.2752657289338	0.656973311596984	6204.99999999999	1606.12499999999	2137.20833333333
49	16	72.6480310589856	0.564572629973546	8020.13235294123	2195.14705882353	5791.39705882357
50	17.8888888888889	72.092642853982	0.537767417069217	9042.64814814809	2062.42592592592	3714.9074074074
51	23.3333333333333	69.4476384209862	0.653151145859007	779.75	211.446428571428	5388.7857142857
52	13.4444444444444	74.4847285282441	0.63973056897003	8377.70999999998	1603.98969072165	5662.24500000004
53	26.7777777777778	69.2468015886283	0.578147027252686	8707.57142857143	1346.14285714285	4739.39285714287
54	17.8888888888889	69.6239266562955	0.576313732198344	10787.3249999999	4019.35000000001	3377.10000000001
55	20.7777777777778	72.17096658441	0.532701200498712	9073.15384615389	2521.76923076922	6864.30769230764
56	29.2222222222222	68.8338486162183	0.547536384222991	9462.54054054056	5632.0357142857	9470.03571428569
57	11	72.8994664986088	0.74165497002299	5188.95138888887	1419.68055555556	609.652777777778
58	29.7777777777778	71.3151030097619	0.477917481428084	15106.7826086955	3802.5	8024.91304347831
59	31.8888888888889	70.2096669864677	0.509171780757393	66051.2	14279.9775000002	12156.6875
60	26.4444444444444	68.5422281789347	0.582437339786928	13105.5	2566.75	7906.50000000003
61	14.2222222222222	72.3132804463264	0.595420586401411	9131.58173076931	1912.46153846153	3712.51923076921
62	19.8888888888889	68.6699343727673	0.694003210235756	12100.0625	3218.3705357143	202.558035714286
63	22.2222222222222	68.7674082325093	0.69535157821393	2644.86363636364	2465.0340909091	3884.98295454545
64	15.5555555555556	73.1700757387782	0.704819299928444	7205.5	2364.25416666666	5228.16250000002
65	15.3333333333333	74.4793009937872	0.621659559376259	8735.37096774189	2321.03629032257	5752.2419354839
66	24	69.626352499405	0.540919123534491	19330.2115384614	5436.54807692304	7828.34615384609
67	11.1111111111111	69.1140057446651	0.460170872298541	2200.90625	1436.87946428572	292.366071428571
68	20.4444444444444	68.3131167428363	0.718204494307367	26308.9722222224	7304.7222222222	4171.19907407407
69	13.7777777777778	74.1920806869218	0.656275866593388	5303.625	1525.10714285716	6281.0714285714
70	25.3333333333333	69.8846069171124	0.678435929334001	8189.99583333335	3384.02500000002	6044.59583333339
71	18	74.3597818849205	0.474788313347441	7944.65384615382	3390.78846153845	7180.07692307691
72	13.3333333333333	71.9837710282171	0.618757893292471	7807.72499999999	3283.01999999999	1033.825
73	41	73.1575932850481	0.619807613964368	30338.6923076921	5014.94230769234	16113.6057692308
74	17	73.5126667808831	0.437635960071601	23235.8024193549	2541.72983870967	5344.58870967744
75	15.3333333333333	68.7844642112431	0.665708197803539	8706.37980769229	2779.91346153846	1310.86057692308
76	15.4444444444444	72.657668278472	0.621967108826456	7388.15384615385	907.923076923074	4400.07692307691
77	24.7777777777778	73.2781476667945	0.515750512227487	10055.0052083333	3607.92708333332	5604.82291666664
78	16.1111111111111	73.3896100059183	0.563351799383747	11354.2931034482	2759	5223.5
79	18.6666666666667	71.0759741843384	0.571257612227413	21952.1923076924	4991.07692307691	6575.63461538465
80	17.4444444444444	73.7860094718414	0.575542635351156	8959.20673076925	1963.70673076922	2056.89423076923
81	16.5555555555556	74.3531795815629	0.547196609081076	1059.15217391304	556.989130434779	5935.88043478263
82	25.6666666666667	68.1009487587294	0.719626835159383	21658.3059210527	4115.9375	12224.8157894736
83	15.5555555555556	70.3917072916345	0.623508278533469	13806.9285714285	3094.35714285713	4508.07142857141
84	17	74.3272513712425	0.539561233712986	1965.54347826088	591.086956521737	5365
85	17.7777777777778	74.283176267523	0.500255825688115	8900.70108695651	1804.875	9919.28823529413
86	17.5555555555556	74.8219261623559	0.51236768864064	6775.79166666673	2627.15833333335	6159.75833333334
87	11.4444444444444	73.8251058009341	0.488218859175571	21953	5777	7282
88	19.4444444444444	72.9236148907969	0.598642471671671	9480.57142857142	5755.59124087588	7748.64285714286
89	21	72.3240722741802	0.594532853996394	9602.3423423423	3750.18749999999	3926.41284403671
90	23.4444444444444	73.3398959104206	0.469683361574198	12379.8951612904	3437.35887096775	7298.24596774196
91	33.1111111111111	69.759643908059	0.493011614136494	22388.6153846153	2469.33653846156	10129.9519230769
92	20.5555555555556	70.2600488872461	0.573072779048283	6015.47222222228	1641.80555555555	5818.02777777774
