F:\AMNIS_data\200116\data\HT_1_A25_REP-1_0.daf
All

Object Number	Area_M01	Gradient RMS_M01_Ch01	Aspect Ratio_M01	Intensity_MC_Ch02	Intensity_MC_Ch04	Intensity_MC_Ch12
0	13.5555555555556	75.3683460133096	0.576659584325532	12708.5	1271.25925925925	4538.6851851852
1	23.7777777777778	71.2915866305342	0.493886387216679	18431.8564814816	4399.82870370369	4919.43055555558
2	17.4444444444444	71.7416937285004	0.681265325437823	6910.92672413792	1293.00431034483	3978.84913793104
3	18	73.8553013742841	0.520891764912787	15186.9166666666	638.062499999997	5795.79166666665
4	18.3333333333333	68.1303535696843	0.908612057110703	10693.5426356589	2086.75757575757	5432.43939393941
5	13.2222222222222	74.8570497391229	0.650339826136159	2956.26923076922	1617.46153846155	4518.07692307691
6	24.1111111111111	68.3102194009267	0.634946765094404	1384.95	5972.98305084743	5579.59999999999
7	14	71.7428157128337	0.679432510910631	11144.1927083334	5007.91145833332	648.869791666667
8	41.1111111111111	73.5746764042644	0.907438009890628	25923.0164473681	10326.8190789473	12189.8980263159
9	27.1111111111111	72.2166553626731	0.424879025228127	12545.7870370369	3302.39814814816	8167.79166666661
10	12.7777777777778	73.8733214939351	0.711093725192998	4477.8951612903	3367.86290322583	2281.0564516129
11	19	73.4556603132148	0.414365942971283	12607.2627737225	7190.62857142856	4421.54285714287
12	20.1111111111111	71.4527485195232	0.557650202412902	12805.8194444445	3361.09722222221	3179.79166666668
13	20.7777777777778	71.251815914882	0.628415832694075	6914.15384615382	1645.69711538461	1286.32211538461
14	21.8888888888889	68.1017579325204	0.697115256658918	4299.37837837838	1724.83783783785	3514.40540540542
15	23.5555555555556	71.4318039187602	0.875323521029252	22144.4166666665	6657.13888888883	7566.06944444438
16	18.1111111111111	68.1808423262795	0.72628089842827	3365.72685185184	1828.75925925927	867.486111111109
17	19.4444444444444	73.4929019806885	0.580467945753574	10775.5	2304.34926470591	6971.78676470594
18	23.2222222222222	67.6320341885823	0.668897661408737	22046.6111111112	3498.84722222223	665.277777777775
