F:\AMNIS_data\200116\data\HT_1_LB_3.daf
All

Object Number	Area_M01	Gradient RMS_M01_Ch01	Aspect Ratio_M01	Intensity_MC_Ch02	Intensity_MC_Ch04	Intensity_MC_Ch12
0	15.3333333333333	72.4401247563668	0.673398673398903	9940.20689655167	3776.63362068964	6344.01724137929
1	19.7777777777778	69.8392197755043	0.678965460595819	7875.72596153849	2628.30288461538	5695.63461538462
2	21.1111111111111	72.0271492452847	0.665563452571464	11381.9525862069	3492.44827586209	10742.9051724138
3	17.8888888888889	72.6471705930905	0.626488365651015	10916.5645161291	1065.75806451613	4238.19758064519
4	16.1111111111111	75.8081748726812	0.519802390882478	8244.77884615384	2742.10096153848	7294.49038461534
5	20.4444444444444	73.1404185638105	0.554499851505798	8955.35999999988	3085.77999999998	6339.33999999996
6	25.4444444444444	68.634731180187	0.602506047398938	19257.75	4449.04807692305	1074.13461538462
7	13.4444444444444	75.4920809817801	0.644735941324215	5271.8103448276	3502.0775862069	5007.40948275861
8	18.1111111111111	68.7364620717191	0.675740560672747	7957.56451612899	2999.3387096774	4968.70967741937
9	12.7777777777778	74.4098975959636	0.48604190606496	6001.03225806448	1996.77419354838	6438.29032258062
10	17.8888888888889	75.0040100631052	0.498739977867985	12928.1971153847	3451.0769230769	11156.4567307692
11	12.7777777777778	74.854010555925	0.640088145370793	11478.7844827587	4859.67543859647	8420.74137931038
12	18.3333333333333	72.2169235594408	0.716758555932836	5907.25000000002	934.749999999999	3665.75000000002
13	16.8888888888889	76.754273724363	0.517089945567432	11980.8275862068	3834.87500000001	10653.8275862068
14	20.4444444444444	72.0449483904834	0.451735362651961	29865.4212962964	10970.0601851852	8255.8131313131
15	29.8888888888889	71.9344316265167	0.450619379785963	8599.875	3799.51923076924	8163.69230769236
16	15.1111111111111	68.7948268385746	0.73673715623794	10110.9166666667	1772.83333333334	2403.375
17	12.1111111111111	73.242604530946	0.639896651637468	9847.02651515161	3204.22348484849	9444.39393939396
18	18.4444444444444	74.4059146994518	0.539029054779823	15698.8990384616	5093.33653846151	8297.27884615385
19	15	73.5054946411915	0.589584184155132	8318.31250000001	2674.87499999999	4596.31250000001
20	12.3333333333333	75.8433929420233	0.6569987388265	5140.30769230768	1887.15384615384	4142.61538461538
21	14.5555555555556	73.7810247116739	0.584344726267679	12659.1953125	3783.47265625	9077.18359375
22	15.4444444444444	76.0651033276485	0.5286916574826	9979.83999999994	3729.06999999999	10277.38
23	12.6666666666667	72.9084093085072	0.726315649163614	7842.3942307692	2395.83653846155	3651.29807692309
24	19	69.9732958590443	0.762940817831069	6475.43749999998	1274.12499999999	976.5625
25	14.5555555555556	75.2982667294688	0.587535019383684	10039.5833333334	3704.58333333335	6099.5
26	28	69.8264088160081	0.593180684675669	20128.0220588236	7289.84558823527	7096.6213235295
27	11.1111111111111	71.8102891642469	0.686402475166979	4348.64583333333	751.617021276594	6273.48958333332
28	19.1111111111111	71.897442690704	0.517648285097465	10892.015625	3995.84375000002	7658.96153846153
29	13.2222222222222	73.718886361069	0.686209755186086	5683.65277777775	1905.875	815.791666666666
30	14.8888888888889	73.6463978005966	0.619340175299221	7283.67045454547	1824.2840909091	3328.74431818181
31	15.2222222222222	74.0475291911032	0.559914386379454	12909.6467391304	3232.1141304348	3280.21739130435
32	14.6666666666667	74.2266980999101	0.640886031271932	5956.9107142857	2211	6826.54464285716
33	16.3333333333333	72.2314145644117	0.691349577709546	7243.69711538456	2406.30769230771	6543.57692307695
34	20.8888888888889	68.5982390344107	0.752595186917148	6843.12499999998	1481.87500000001	4079.62500000001
35	22.4444444444444	70.3706516633483	0.644457940020294	3333.32499999998	1415.02000000001	7053.71500000002
36	24.5555555555556	68.3819344018195	0.64366895805853	10144.7788461539	2906.78846153847	6129.11538461542
37	19.1111111111111	69.2576146389495	0.680186300311763	10950.6985294118	2296.31617647058	6085.58823529409
38	16.4444444444444	74.2143041349323	0.502608271085543	13344.3060344827	5606.34913793097	6271.39655172415
39	17	68.0530819602751	0.838850460182674	4050.73557692307	1837.54326923077	442.495192307692
40	16.1111111111111	73.7226150338276	0.65876254394187	7319.41666666669	1802.5	142.152777777777
41	18.5555555555556	73.2644778580904	0.53348035389786	14550.6034482758	5200.3275862069	5272.05172413792
42	32.7777777777778	68.3168777177851	0.591647505044037	16498.3701923076	5098.14903846151	6941.9375
43	23.5555555555556	68.2064150716525	0.626522214190597	9725.69999999996	1863.35	2238.05
44	14.4444444444444	75.7188154061381	0.62181422819482	11412.7692307693	3327.19230769231	6748.15384615387
45	20	68.510821208531	0.782049272842698	10826.0499999999	3758.90000000001	9656.85000000004
46	22.7777777777778	71.7866027807805	0.716881653999479	16689.8750000001	3631.37499999997	9773.93750000002
47	16.2222222222222	70.9579888751213	0.653420941426204	6994.34134615381	2944.21634615386	5372.08653846155
48	14.1111111111111	75.6303382644946	0.564573227220776	5833.69021739133	2500.54347826086	3310.94565217391
49	12.1111111111111	71.8358965913846	0.69777688474558	4883.8125	1491.25892857142	3492.77678571429
50	16.6666666666667	75.405138954334	0.53713233734528	13665.1696428572	2978.375	7083.92410714284
51	13.3333333333333	70.0557669138888	0.756881466941891	4888.70833333336	1165.95833333334	2742.5
52	19.1111111111111	70.2416551396248	0.645638022281039	7341.75000000004	1732.99999999999	5368.25000000002
53	17.2222222222222	67.4165442531088	0.512323859813574	52810.1617647062	19582.3235294117	7226.875
54	21.4444444444444	68.4424172552157	0.716136856618433	19274.2096774194	4398.81451612904	9795.4758064516
55	17.4444444444444	76.2289695173181	0.457309155346036	11421.84	2770.5	8101.54999999997
56	15.7777777777778	68.972917377551	0.786185093146523	9629.8260869565	3509.70108695653	4349.53614457829
57	26.7777777777778	69.887617575715	0.762951681518673	7809.5625	2318.578125	6258.265625
58	14	71.6586641298406	0.752135008468796	3641.81250000001	821.875	3816.43750000001
59	16.3333333333333	74.5695154955358	0.579545114702613	7875.984375	2414.40625	6130.28125
60	14.7777777777778	72.1425956904599	0.641807043411289	8515.33999999998	3066.33999999999	963.290000000001
61	13.4444444444444	69.7956230757708	0.805496849783048	6412.625	1421.87500000001	3955.87499999998
62	13.2222222222222	73.9457048601462	0.612164850103131	7108.66346153843	2420.22596153848	4472.01923076922
63	14.4444444444444	71.8116300672221	0.620810039637457	10542.7916666666	3545.7222222222	1691.94444444445
64	23.7777777777778	72.599390317022	0.57709762086426	8831.09274193556	2298.85365853656	10097.2096774194
65	21.4444444444444	70.250792147215	0.699903264294562	8758.44444444448	3231.77777777779	6423.88888888886
66	13.8888888888889	73.4925513132627	0.681126866803214	8120.98913043477	1342.78260869564	2074.04347826087
67	21.5555555555556	70.5565424018804	0.634614434737417	9482.6931818182	3610.8106060606	10065.4204545455
68	21.7777777777778	73.1906627919574	0.610787671537763	6042.19758064529	987.104838709668	14710.3951612904
69	13.1111111111111	70.7361046720248	0.712333591648096	8315.31730769231	2952.33653846154	4665.76923076923
70	14.6666666666667	70.8703891658358	0.752423122304857	7790.57211538458	2378.07692307692	2333.95673076923
71	14.1111111111111	70.9998069296406	0.765436936419645	6773.57758620688	1720.10775862068	5208.10344827585
72	12.6666666666667	68.88316921426	0.864394238560818	7094.35576923076	1560.32692307693	9229.94230769232
73	20.2222222222222	74.3057247897048	0.472307493223244	12791.9903846154	2904.3125	9697.53365384622
74	17.6666666666667	69.2601367680009	0.750162348203987	12575	3004.50000000001	2428.54166666666
75	16.6666666666667	78.0713486870921	0.471146507397324	2092	10386.2727272727	5302.20089285713
76	16.5555555555556	68.0869667576225	0.923166411385151	12023.5192307693	3079.55769230768	247.552884615385
77	13.6666666666667	69.2899048089509	0.800190027106285	4763.82608695653	1887.48314606742	2007.04347826087
78	15.7777777777778	74.3500888885319	0.395926887577238	13630.7499999999	5637.62499999997	6985.62500000001
79	15.7777777777778	69.6507159032748	0.622920070562682	17981.3557692307	8267.52884615385	4614.96153846155
80	20.5555555555556	74.4868390630224	0.534592293811813	13215.5403225806	5191.04032258063	13209.064516129
81	19	68.2634534114081	0.710349026506806	6722.8901098901	2186.99999999999	4193.99999999999
82	15.3333333333333	73.8978717159397	0.564495706112867	23573.5714285715	6757.1964285714	8095.21428571426
83	14.1111111111111	74.223049441655	0.631889910538289	11526.3977272727	4335.80681818184	8814.36363636367
84	14.5555555555556	75.1345120432625	0.62038191772202	8519.03977272729	2860.1875	6698.18181818183
85	17.4444444444444	74.262313497946	0.509093534443549	28678.7499999998	6086.79166666664	8887.33333333332
86	15.6666666666667	73.6620522843799	0.629612350912689	9346.44166666665	3357.29166666668	7174.98333333329
87	15.5555555555556	69.4972701139303	0.761828646420165	6014.91666666665	1682.63194444445	1118.90972222223
88	19.7777777777778	69.8941999211919	0.750319988782595	7006.24038461536	1676.03846153846	8374.84615384613
89	15.1111111111111	73.852362850544	0.5710623361054	15415.1296296297	5250.91203703703	5629.20833333331
90	14.7777777777778	71.7773950382724	0.562968730894644	8474.83980582525	2637.24519230769	762.182692307691
91	22.2222222222222	71.82281058255	0.639823878411014	10394.2980769231	3791.10576923076	8805.08653846156
92	33.5555555555556	72.9684130083595	0.501087531945493	56270.6714285717	15762.3642857144	19374.9214285714
93	13.4444444444444	74.4744138623219	0.78571542866138	7449.77822580648	2393.50806451614	8475.29838709678
94	15.4444444444444	75.246412235293	0.534961285736562	12568.2115384615	5498.04807692311	10497.4423076922
95	12.7777777777778	74.6954734067752	0.652534531597857	4245.00000000002	1011.5	3659
96	22.6666666666667	70.0783484773484	0.490542152859705	8028.73770491807	1297.70161290323	8298.36290322581
97	15.3333333333333	74.473680935259	0.571412150401769	15985.9233870967	3398.50806451612	7485.95161290326
98	10.8888888888889	73.1406308346813	0.711673743717058	5311.125	1476.80624999999	1059.73125
99	17	72.238866575085	0.563093444547906	10149.14	2218.24000000001	6800.35999999998
100	21	72.8027663112209	0.626677732338812	12201.8166666666	3635.51666666666	7920.92499999997
101	14	72.9728182960475	0.693078947957232	6565.56521739134	2251.28804347825	2814.23913043479
102	11.5555555555556	71.7559278007579	0.782853659914513	5321.48499999999	2032.15	2127.79999999999
103	14.4444444444444	74.6055520472601	0.573318442876353	8899.88461538456	1863.84615384614	5818.6875
104	27.7777777777778	70.842956498758	0.532258336065858	13548.1458333334	2593.70833333334	2798.97916666668
105	13.5555555555556	75.3478652560524	0.671789697474157	5358.87980769229	2310.89903846154	6684.54326923074
106	16.2222222222222	68.3223421527406	0.862000957969993	5644.8990384615	1250.67788461538	2686.3173076923
107	11.6666666666667	71.2507185583976	0.742237061041175	3962.33333333334	1120.16666666666	1447.41666666667
108	12.7777777777778	74.0063002545843	0.679357304283826	7059.34615384613	2705.75480769231	6456.2980769231
109	18.7777777777778	70.0726350794837	0.753889919353274	8244.29807692306	1406.01442307691	5288.47115384618
110	13.6666666666667	72.2726284003139	0.706769216116626	9800.51442307694	2213.6923076923	6890.5625
111	17.3333333333333	69.7999074561117	0.998093950536573	9767.43055555553	3956.29861111112	325.020833333333
112	17.4444444444444	68.4781426823286	0.909198911091869	7305.00000000002	2608.00000000001	-13.0000000000004
113	20	72.7252175399298	0.513033695161067	10119.3467741935	3709	11013.9112903225
114	26	74.4491466446928	0.481458892706674	12673.0344827586	8475.59051724137	14926.0431034482
115	12.4444444444444	68.9672978294436	0.886764755876269	4289.29166666667	1895.8263888889	837.465277777776
116	16.3333333333333	70.8336915564788	0.694579648365973	13627.8423913043	3986.03804347824	1002.27717391304
